Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2016-06-10,145.5429992675781,145.5429992675781,145.5429992675781,145.5429992675781,0.0,0.0,0.0,
2016-06-16,145.6132965087891,145.6132965087891,145.6132965087891,145.6132965087891,0.0,0.0,0.0,
2016-06-17,145.6737976074219,145.6737976074219,145.6737976074219,145.6737976074219,0.0,0.0,0.0,
2016-06-20,145.8334045410156,145.8334045410156,145.8334045410156,145.8334045410156,0.0,0.0,0.0,
2016-06-21,145.8276977539062,145.8276977539062,145.8276977539062,145.8276977539062,0.0,0.0,0.0,
2016-06-22,146.0673980712891,146.0673980712891,146.0673980712891,146.0673980712891,0.0,0.0,0.0,
2016-06-23,117.2300033569336,117.2300033569336,117.2300033569336,117.2300033569336,34.0,0.0,0.0,
2016-06-24,146.1432952880859,146.1432952880859,146.1432952880859,146.1432952880859,0.0,0.0,0.0,
2016-06-27,146.3791046142578,146.3791046142578,146.3791046142578,146.3791046142578,0.0,0.0,0.0,
2016-06-28,146.4644927978516,146.4644927978516,146.4644927978516,146.4644927978516,0.0,0.0,0.0,
2016-06-29,146.5780029296875,146.5780029296875,146.5780029296875,146.5780029296875,0.0,0.0,0.0,
2016-06-30,146.5583953857422,146.5583953857422,146.5583953857422,146.5583953857422,0.0,0.0,0.0,
2016-07-01,146.875,146.875,146.875,146.875,0.0,0.0,0.0,
2016-07-04,146.9071960449219,146.9071960449219,146.9071960449219,146.9071960449219,0.0,0.0,0.0,
2016-07-05,147.2306976318359,147.2306976318359,147.2306976318359,147.2306976318359,0.0,0.0,0.0,
2016-07-07,147.4123992919922,147.4123992919922,147.4123992919922,147.4123992919922,0.0,0.0,0.0,
2016-07-08,130.0,130.0,130.0,130.0,34.0,0.0,0.0,
2016-07-11,130.0,130.0,119.0,128.5800018310547,39.0,0.0,0.0,
2016-07-12,148.0023040771484,148.0023040771484,148.0023040771484,148.0023040771484,0.0,0.0,0.0,
2016-07-13,148.556396484375,148.556396484375,148.556396484375,148.556396484375,0.0,0.0,0.0,
2016-07-14,170.0,170.0,130.0,150.0,78.0,0.0,0.0,
2016-07-15,170.0,170.0,130.0,169.9700012207031,173.0,0.0,0.0,
2016-07-18,148.5982055664062,148.5982055664062,148.5982055664062,148.5982055664062,0.0,0.0,0.0,
2016-07-19,148.7664947509766,148.7664947509766,148.7664947509766,148.7664947509766,0.0,0.0,0.0,
2016-07-20,148.8984069824219,148.8984069824219,148.8984069824219,148.8984069824219,0.0,0.0,0.0,
2016-07-21,149.0158996582031,149.0158996582031,149.0158996582031,149.0158996582031,0.0,0.0,0.0,
2016-07-22,148.5554046630859,148.5554046630859,148.5554046630859,148.5554046630859,0.0,0.0,0.0,
2016-07-25,149.2649993896484,149.2649993896484,149.2649993896484,149.2649993896484,0.0,0.0,0.0,
2016-07-26,149.2514953613281,149.2514953613281,149.2514953613281,149.2514953613281,0.0,0.0,0.0,
2016-07-27,149.2998046875,149.2998046875,149.2998046875,149.2998046875,0.0,0.0,0.0,
2016-07-28,149.9730987548828,149.9730987548828,149.9730987548828,149.9730987548828,0.0,0.0,0.0,
2016-07-29,131.0899963378906,172.0,131.0899963378906,140.0200042724609,97.0,0.0,0.0,
2016-08-01,141.2599945068359,141.2599945068359,141.2599945068359,141.2599945068359,34.0,0.0,0.0,
2016-08-02,165.0,165.0,164.0,164.0,12.0,0.0,0.0,
2016-08-03,150.0214996337891,150.0214996337891,150.0214996337891,150.0214996337891,0.0,0.0,0.0,
2016-08-04,128.3500061035156,128.3500061035156,128.3500061035156,128.3500061035156,2.0,0.0,0.0,
2016-08-05,135.0099945068359,135.0099945068359,135.0099945068359,135.0099945068359,1.0,0.0,0.0,
2016-08-08,150.3829956054688,150.3829956054688,150.3829956054688,150.3829956054688,0.0,0.0,0.0,
2016-08-09,150.9071960449219,150.9071960449219,150.9071960449219,150.9071960449219,0.0,0.0,0.0,
2016-08-10,151.1734924316406,151.1734924316406,151.1734924316406,151.1734924316406,0.0,0.0,0.0,
2016-08-11,151.3744049072266,151.3744049072266,151.3744049072266,151.3744049072266,0.0,0.0,0.0,
2016-08-12,135.0099945068359,135.0099945068359,135.0099945068359,135.0099945068359,2.0,0.0,0.0,
2016-08-16,135.0099945068359,135.0099945068359,135.0099945068359,135.0099945068359,5.0,0.0,0.0,
2016-08-18,150.9967041015625,150.9967041015625,150.9967041015625,150.9967041015625,0.0,0.0,0.0,
2016-08-19,137.0,137.0,137.0,137.0,2.0,0.0,0.0,
2016-08-22,136.5,136.5,136.5,136.5,5.0,0.0,0.0,
2016-08-23,150.9620056152344,150.9620056152344,150.9620056152344,150.9620056152344,0.0,0.0,0.0,
2016-08-24,140.0,140.0,140.0,140.0,10.0,0.0,0.0,
2016-08-25,151.3892974853516,151.3892974853516,151.3892974853516,151.3892974853516,0.0,0.0,0.0,
2016-08-26,151.3598937988281,151.3598937988281,151.3598937988281,151.3598937988281,0.0,0.0,0.0,
2016-08-29,151.506103515625,151.506103515625,151.506103515625,151.506103515625,0.0,0.0,0.0,
2016-08-30,151.6472930908203,151.6472930908203,151.6472930908203,151.6472930908203,0.0,0.0,0.0,
2016-08-31,136.25,136.25,136.25,136.25,10.0,0.0,0.0,
2016-09-01,123.0,123.0,123.0,123.0,34.0,0.0,0.0,
2016-09-02,180.0,180.0,141.0099945068359,142.0299987792969,638.0,0.0,0.0,
2016-09-06,140.1999969482422,140.1999969482422,135.0099945068359,136.1000061035156,69.0,0.0,0.0,
2016-09-07,136.5,137.0500030517578,136.5,137.0500030517578,89.0,0.0,0.0,
2016-09-08,152.1000061035156,174.0,152.1000061035156,174.0,285.0,0.0,0.0,
2016-09-09,174.0,174.0,174.0,174.0,5.0,0.0,0.0,
2016-09-12,152.2691040039062,152.2691040039062,152.2691040039062,152.2691040039062,0.0,0.0,0.0,
2016-09-14,142.0599975585938,172.9900054931641,142.0599975585938,143.5099945068359,26.0,0.0,0.0,
