Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2014-02-24,144.0,144.0,144.0,144.0,101.0,0.0,0.0,
2014-02-25,145.2658996582031,145.2658996582031,145.2658996582031,145.2658996582031,0.0,0.0,0.0,
2014-02-26,139.5,149.6000061035156,139.5,149.6000061035156,1000.0,0.0,0.0,
2014-02-28,145.0,145.0,145.0,145.0,10.0,0.0,0.0,
2014-03-03,138.5,143.5,138.5,143.5,20.0,0.0,0.0,
2014-03-04,150.0,159.8999938964844,138.5200042724609,141.5,169.0,0.0,0.0,
2014-03-05,139.5500030517578,150.0,139.5500030517578,146.0,603.0,0.0,0.0,
2014-03-06,141.0,150.0,141.0,147.5,88.0,0.0,0.0,
2014-03-07,143.0,150.0,143.0,150.0,14.0,0.0,0.0,
2014-03-10,143.1000061035156,143.1000061035156,143.0,143.0500030517578,258.0,0.0,0.0,
2014-03-11,140.1000061035156,144.9499969482422,136.25,143.8999938964844,595.0,0.0,0.0,
2014-03-12,145.0,145.0,139.1000061035156,145.0,154.0,0.0,0.0,
2014-03-13,147.1105041503906,147.1105041503906,147.1105041503906,147.1105041503906,0.0,0.0,0.0,
2014-03-14,141.0,144.0,141.0,144.0,307.0,0.0,0.0,
2014-03-18,149.0,149.0,149.0,149.0,68.0,0.0,0.0,
2014-03-19,140.0,146.8999938964844,136.0200042724609,143.5800018310547,2541.0,0.0,0.0,
2014-03-20,154.8999938964844,159.0,147.5,147.5,13.0,0.0,0.0,
2014-03-21,142.0,146.8999938964844,138.0,145.1600036621094,992.0,0.0,0.0,
2014-03-24,149.3809967041016,149.3809967041016,149.3809967041016,149.3809967041016,0.0,0.0,0.0,
2014-03-25,145.0,154.0,145.0,149.0399932861328,94.0,0.0,0.0,
2014-03-26,148.6000061035156,159.6999969482422,141.0,146.4799957275391,695.0,0.0,0.0,
2014-03-27,146.5500030517578,146.5500030517578,145.0,145.0,54.0,0.0,0.0,
2014-03-28,145.0,145.0,145.0,145.0,5.0,0.0,0.0,
2014-03-31,150.0,155.0,148.0,150.6999969482422,107.0,0.0,0.0,
2014-04-01,150.0,155.0,150.0,150.0,503.0,0.0,0.0,
2014-04-02,155.0,168.0,143.5,150.9900054931641,304.0,0.0,0.0,
2014-04-03,153.9900054931641,153.9900054931641,150.0,150.0,27.0,0.0,0.0,
2014-04-04,150.0,150.0,150.0,150.0,11.0,0.0,0.0,
2014-04-07,155.0,165.0,146.5,148.0,35.0,0.0,0.0,
2014-04-09,148.0,151.0,144.0,151.0,98.0,0.0,0.0,
2014-04-10,151.0,175.0,151.0,173.5,462.0,0.0,0.0,
2014-04-11,173.3000030517578,173.3000030517578,147.5,147.5,113.0,0.0,0.0,
2014-04-15,156.0,158.0,151.5,157.9499969482422,206.0,0.0,0.0,
2014-04-16,179.6000061035156,182.0,153.25,159.0,877.0,0.0,0.0,
2014-04-17,163.0,163.0,153.0,154.9700012207031,179.0,0.0,0.0,
2014-04-21,169.0,169.0,151.1499938964844,153.0,555.0,0.0,0.0,
2014-04-22,156.0,156.0,153.1000061035156,153.1000061035156,142.0,0.0,0.0,
2014-04-23,162.0,162.5,153.0,153.0,464.0,0.0,0.0,
2014-04-25,152.6000061035156,155.9499969482422,152.0,152.0899963378906,360.0,0.0,0.0,
2014-04-28,154.8999938964844,154.8999938964844,154.8999938964844,154.8999938964844,25.0,0.0,0.0,
2014-04-29,151.5,151.5,151.5,151.5,102.0,0.0,0.0,
2014-04-30,157.8999938964844,157.8999938964844,150.0,150.5599975585938,257.0,0.0,0.0,
2014-05-02,151.75,151.75,150.0099945068359,151.75,129.0,0.0,0.0,
2014-05-05,150.0,155.9499969482422,150.0,155.9499969482422,115.0,0.0,0.0,
2014-05-06,156.0,156.0,149.5200042724609,149.9700012207031,111.0,0.0,0.0,
