Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2014-02-24,113.9000015258789,113.9000015258789,103.0100021362305,107.3659973144531,31370.0,0.0,0.0,
2014-02-25,107.6989974975586,108.8000030517578,107.3249969482422,107.7089996337891,34340.0,0.0,0.0,
2014-02-26,107.0999984741211,108.5,107.0999984741211,108.2750015258789,9620.0,0.0,0.0,
2014-02-28,108.3000030517578,108.8000030517578,108.0250015258789,108.7020034790039,33990.0,0.0,0.0,
2014-03-03,108.2249984741211,109.7870025634766,107.3000030517578,107.7190017700195,44860.0,0.0,0.0,
2014-03-04,107.6949996948242,111.0,107.5999984741211,110.5859985351562,15410.0,0.0,0.0,
2014-03-05,110.6999969482422,112.9000015258789,110.3000030517578,112.5250015258789,21570.0,0.0,0.0,
2014-03-06,113.0999984741211,114.4550018310547,112.5,114.1129989624023,14330.0,0.0,0.0,
2014-03-07,114.0999984741211,120.5,114.0999984741211,119.8079986572266,122610.0,0.0,0.0,
2014-03-10,117.5999984741211,121.9400024414062,117.5999984741211,121.1350021362305,48360.0,0.0,0.0,
2014-03-11,121.6989974975586,123.0,119.870002746582,120.9280014038086,48050.0,0.0,0.0,
2014-03-12,118.0,121.3000030517578,118.0,120.5220031738281,33790.0,0.0,0.0,
2014-03-13,120.9990005493164,123.4400024414062,120.5599975585938,121.5899963378906,69320.0,0.0,0.0,
2014-03-14,120.8000030517578,121.4000015258789,119.1009979248047,120.6439895629883,17110.0,0.0,0.0,
2014-03-18,120.9850006103516,123.0,120.9850006103516,122.3659973144531,32320.0,0.0,0.0,
2014-03-19,121.5500030517578,122.9850006103516,121.4020004272461,121.7200012207031,6900.0,0.0,0.0,
2014-03-20,121.5100021362305,121.5999984741211,120.5,120.7870025634766,3180.0,0.0,0.0,
2014-03-21,120.5,123.0,119.5009994506836,122.9150009155273,13590.0,0.0,0.0,
2014-03-24,122.5,124.4000015258789,122.5,124.2320022583008,50500.0,0.0,0.0,
2014-03-25,124.1989974975586,125.0500030517578,124.1989974975586,124.7620010375977,59840.0,0.0,0.0,
2014-03-26,124.1009979248047,125.75,124.1009979248047,125.2470016479492,48400.0,0.0,0.0,
2014-03-27,125.4000015258789,126.5,125.0,125.8929977416992,123760.0,0.0,0.0,
2014-03-28,126.6999969482422,127.3199996948242,126.0,127.015998840332,88530.0,0.0,0.0,
2014-03-31,127.5,128.5,126.2239990234375,126.7810134887695,46890.0,0.0,0.0,
2014-04-01,127.3109970092773,127.3109970092773,124.0,125.2149963378906,20600.0,0.0,0.0,
